Feature ID	Taxon	Consensus
00b6b6ebc8d3f85c0465683827d97c3e	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;	0.9
00b6dd94e03d1305a16eae743bdf32e1	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;	1.0
00b72d1a5fefb03bc39edbfba4566d03	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Aspidisca	1.0
00bb3c75849cf8c32b0e48c3df633835	Unassigned	1.0
00bb916670c99a51c3a85b4eb686d120	Unassigned	1.0
00bcbc51a74c12fff96fb356acccc111	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;	1.0
00be4a88af65735907f2f3ffe72bbd51	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Spumellaria	1.0
00c16e22f8007418f3c9b87e88fcd5fb	Eukaryota;TSAR;Stramenopiles;Stramenopiles_X;Stramenopiles_XX;Stramenopiles_XXX;Stramenopiles_XXXX;Stramenopiles_XXXXX;Stramenopiles_XXXXX_sp.;	1.0
00c36eb3b2d9dd444a71881e18f68de9	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage_X;Protaspa-lineage_X_sp.;	1.0
00c6d335ea6797b5d35eb4a600068bab	Unassigned	1.0
00c6d50720ca9369dad26a09382d91a4	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-6;Dino-Group-I-Clade-6_X;Dino-Group-I-Clade-6_X_sp.;	1.0
00c9d609b4d5f8b60c487efefb382063	Unassigned	1.0
00cd8d7328f380e81981fb8c94ff4fa8	Unassigned	1.0
00cdbc50d54939edf2bb3acda5b0a97c	Unassigned	1.0
00d37c67d7279f45fb529bc4125cc606	Unassigned	1.0
00d419c7c3990f94b19206d7aa9861de	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	1.0
00d6bfde091f4202127a57affe3f4854	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_C;Acantharea_C3;Litholophus;Litholophus_spB;	1.0
00d8317ad37201587cb7bc22d3325701	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	1.0
00d8341ae30059d43476eeef518a83e8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;	1.0
00d883bff1ef7e4e0eaaa38ca19e7330	Unassigned	1.0
00d9b39158b869be867d55322f3176be	Eukaryota;Haptista;Haptophyta;Haptophyta_X	1.0
00e75cfc4afc40468cb459cd91749674	Eukaryota;TSAR;Stramenopiles;Bigyra	1.0
00e7fac78dbaa947d8ace51eeb68f5b2	Unassigned	1.0
00e96b01ad7b64c262c1e089b6696915	Unassigned	1.0
00ece9e60051de60bc47a8bdc7c47641	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;	1.0
00edc8d850ed3491021ce89a53d1ff21	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4;Dino-Group-II-Clade-4_X;Dino-Group-II-Clade-4_X_sp.;	0.8
00f066863da13773adc026b18451bb76	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;	0.8
00f7aa1c60236bc346b1098ae7e22bf3	Unassigned	1.0
00fbd318225b014f0f9aeb89cb746ea7	Unassigned	1.0
00fc6ef26a22ae0d9d5eaf87583315f8	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX;Laonice;Laonice_sp.;	1.0
00ff7cdfd89367e0bb5941fca967bf80	Unassigned	1.0
00ff9b0982706cbd35ae32f43d91077e	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Prymnesiophyceae_Clade_D;Prymnesiophyceae_Clade_D_X;Prymnesiophyceae_Clade_D_XX;Prymnesiophyceae_Clade_D_XX_sp.;	1.0
010126bc2c29e7fe53267a4257695ada	Unassigned	1.0
010204bfdd8b48513fe8aeccb5917fda	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae;Dolichomastigales	0.9
0104187f5aa4b33fef4b51f27199285d	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae;Thraustochytriaceae_X;Thraustochytriaceae_X_sp.;	1.0
0104b800d0da1443cb676a72114070a7	Eukaryota;TSAR;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Plagiopylea_XX;Plagiopylea_XXX;Plagiopylea_XXX_sp.;	1.0
0106206bd0454fc3350608afb40e9245	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea;Acantharea_3	1.0
01074d14e321ea9632c373fcb7c2cee3	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;	1.0
010bafb0e77592dd323aeae38ca9e18f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-9;Dino-Group-II-Clade-9_X;Dino-Group-II-Clade-9_X_sp.;	1.0
011184220a21935ab34a9fa4191af37b	Unassigned	1.0
01154bf240cb2204c5c9ec875c95d3a6	Unassigned	1.0
01160e6b50ac9b23061de83c1da64642	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	0.9
0118f31e5f004d26bf170a591a879f44	Unassigned	1.0
011d83720e27581c1f35d537fd08d455	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	1.0
011e2ee4b763f11e5e3e580d4730d1c3	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Dictyochales	1.0
0124260cd0f2348e6c8dbc7124afec70	Unassigned	1.0
0125e7f0b8131837d2f3e6b62654a666	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Apostomatia_X;Apostomatia_XX;Apostomatia_XX_sp.;	0.857
01274fd44be1e19a01fc0771e960e031	Unassigned	1.0
0129873aba9729f2e6f02974da3342e2	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida	1.0
012b81bfb66716c6806a9cf7dbba5b20	Unassigned	1.0
0132268c3014d4afd36f25e499f05fb6	Unassigned	1.0
013736e65017efe74d583ad01877187c	Unassigned	1.0
